Id,SalePrice
2085,85255.60585353896
2086,99188.2215317355
2087,115632.51932509779
2088,109911.19656291511
2089,71282.88211873849
2090,132543.62648957316
2091,116903.78273498686
2092,141404.91447719536
2093,138821.45162833738
2094,130463.98936547339
2095,147512.50088627357
2096,75605.14307702775
2097,88408.74089832697
2098,161615.7766034461
2099,52709.8246373164
2100,78829.73832391086
2101,120055.30043701641
2102,110184.5573154816
2103,96083.50937800133
2104,142745.15504737291
2105,151070.297587757
2106,54729.11887007882
2107,197163.0469235587
2108,104824.92639207537
2109,120046.69425381976
2110,136743.45895446907
2111,141633.99998558802
2112,154902.69258059957
2113,133673.06956818653
2114,103590.6461647246
2115,175738.48940258427
2116,135823.5902292009
2117,152080.68279713625
2118,127107.61197973369
2119,97166.79852537252
2120,99819.11537045357
2121,92090.35232622875
2122,126205.15151979704
2123,66030.63631232223
2124,173015.1443109489
2125,145635.32590327412
2126,178945.3242357159
2127,134380.32711349498
2128,141347.0992703624
2129,93398.283599908
2130,134686.31697775726
2131,126971.4269167732
2132,122785.58831546898
2133,116467.2655356822
2134,107472.65580433258
2135,83582.42031668103
2136,84811.85482374905
2137,105458.32695516851
2138,138070.82643169444
2139,138883.09420425445
2140,138574.37897069543
2141,145655.21534161177
2142,135008.46083199815
2143,157482.57295809337
2144,137616.5741389345
2145,130177.58917207527
2146,156346.478090873
2147,159932.07140999078
2148,127051.43949208292
2149,137886.810890859
2150,215083.2287729981
2151,108979.19586432143
2152,172591.53912644647
2153,200049.56633720733
2154,99043.73408225994
2155,123266.53762996616
2156,286552.52030112105
2157,233990.44594156416
2158,242159.45372391609
2159,234881.10089219408
2160,191708.3815230024
2161,234340.47776793945
2162,360199.24766162713
2163,296304.14055315126
2164,237794.91435382492
2165,195462.99083460332
2166,137115.48612482334
2167,216800.55822557188
2168,169268.25312032038
2169,199149.79522411572
2170,212491.38584122062
2171,147648.4816457061
2172,132277.7211639809
2173,162260.72525098035
2174,230363.28816075646
2175,266614.6054411286
2176,288541.66185086407
2177,244381.3738945399
2178,212855.79364455608
2179,137554.77698162803
2180,215815.73014010047
2181,193619.14106339845
2182,215911.50806913665
2183,194754.54613433988
2184,118140.16040439089
2185,115028.79243842163
2186,150055.4670956398
2187,146243.7915721566
2188,152425.8279611515
2189,305689.12468140735
2190,55915.43486796436
2191,62025.0669365034
2192,108224.55760596134
2193,117667.47158382554
2194,92096.03988234
2195,110208.83272342896
2196,96903.5181685763
2197,122201.52840770548
2198,136542.3152687759
2199,161493.89317430952
2200,152799.61503886105
2201,151245.96271523926
2202,188150.21825693082
2203,171775.71172484243
2204,198222.31589911762
2205,147275.49424597155
2206,153429.45396566484
2207,221509.4570685341
2208,236654.92451805784
2209,264327.43392557953
2210,110433.39818706829
2211,103764.38493916835
2212,100279.75860469416
2213,107184.61157965846
2214,135171.19661494112
2215,101285.01154626068
2216,167375.4983041943
2217,3030.2519199738745
2218,45767.02751510404
2219,24701.137504343176
2220,19748.746403846424
2221,316729.326582005
2222,290326.9948361751
2223,268284.9026405371
2224,210095.85435808776
2225,100448.15974618588
2226,202492.14440106368
2227,196714.4322370661
2228,274664.9314907326
2229,262028.85212499672
2230,153817.38920344296
2231,233881.88168095006
2232,176670.34274033573
2233,204868.11721088272
2234,239545.8322569714
2235,234981.031729158
2236,263440.078888227
2237,299325.59988961695
2238,185007.6570233039
2239,113860.68336081877
2240,137370.30836654385
2241,154201.2881400152
2242,115264.89849540009
2243,111273.96007934725
2244,113706.60461485898
2245,119722.99247865868
2246,138784.3534691215
2247,94851.05462893308
2248,111703.87881566561
2249,116656.6320481901
2250,119984.14666966954
2251,123181.66747708037
2252,186606.64919058606
2253,159278.06314805383
2254,176869.90531515586
2255,187112.67752119922
2256,173625.50992734032
2257,201166.5090381531
2258,141604.6547071226
2259,174283.16298559913
2260,139679.15646323794
2261,210981.17988813762
2262,249339.81612551748
2263,370536.3835343467
2264,419586.5374484088
2265,148008.80439378298
2266,297930.72063917643
2267,397605.14662241726
2268,391512.25638044276
2269,141321.25076778908
2270,192927.66539231595
2271,208794.22296132683
2272,206593.9219464555
2273,154026.2187940888
2274,184955.25520649995
2275,146270.13132780418
2276,172127.84150100895
2277,154720.80352520454
2278,145245.53004697454
2279,122081.83904439537
2280,99962.34213912627
2281,168738.83014657744
2282,174043.54321411415
2283,102063.34893899993
2284,110432.67146162177
2285,116786.1874918302
2286,112320.17320163734
2287,359516.6874547384
2288,300770.74918727274
2289,362954.1740917482
2290,414586.36552928784
2291,347379.4514092
2292,386499.14796159626
2293,433743.9062286534
2294,372323.9482033637
2295,429110.67697653663
2296,302272.40395648987
2297,358702.4465338739
2298,349470.29806824727
2299,361141.9679712765
2300,333329.277432482
2301,329599.65415730467
2302,282988.5709824341
2303,258395.29097897187
2304,277246.2256534705
2305,247699.90227465797
2306,238194.41038351017
2307,240119.83328722627
2308,238386.0157173986
2309,276639.88493808033
2310,229083.99467187515
2311,229725.96928460314
2312,188574.43595045013
2313,177914.38221796695
2314,174686.0286086232
2315,198247.03098678403
2316,210391.11057505524
2317,195579.56943772314
2318,200484.2102276031
2319,191419.07273879787
2320,178324.48012868548
2321,230083.62138656504
2322,206377.3813091789
2323,189288.3312906879
2324,174864.68143913918
2325,222504.5210506525
2326,170062.80335364654
2327,201845.7324087054
2328,222121.7341506111
2329,182938.5965827203
2330,176833.39793109125
2331,349648.1503178878
2332,367016.1117651353
2333,323092.02470756625
2334,281692.7032512734
2335,279406.68303443096
2336,322896.54125957773
2337,196412.19588741357
2338,250125.70837832615
2339,218372.09264195943
2340,360013.15183595824
2341,213944.6397619804
2342,230898.20709443185
2343,239900.4087109107
2344,224571.9028918296
2345,230810.02982425387
2346,209368.13336512772
2347,211198.51958429487
2348,251495.98301463923
2349,213564.86541275587
2350,295679.7501702516
2351,269719.93815796915
2352,250741.78450793726
2353,270559.5673082478
2354,153573.18404418486
2355,152538.19262368977
2356,158683.9826066061
2357,193485.62824628293
2358,212548.14471668145
2359,105551.17203908414
2360,114985.53570134914
2361,138948.37821075646
2362,270946.9557006329
2363,132553.1829896185
2364,167117.84921647306
2365,207388.22111968976
2366,180278.15612138878
2367,205356.92289465806
2368,208995.27923893346
2369,196703.8104677957
2370,156777.90574451606
2371,165741.76627549925
2372,194773.1643177534
2373,280518.64870015555
2374,306484.6574250569
2375,233950.08247036394
2376,308731.5822098837
2377,355059.27483872464
2378,135605.14734520228
2379,212847.21922193118
2380,117194.28843674879
2381,168335.26939068642
2382,205339.4069304259
2383,191545.68860620656
2384,239956.46299053566
2385,148110.27702066023
2386,121983.76476298296
2387,137391.61098444555
2388,103844.2645402106
2389,145827.97109525884
2390,164821.3068307715
2391,146245.73385221697
2392,107049.75707141217
2393,158579.7878645102
2394,132392.2792714534
2395,202207.23416797025
2396,134312.47180085047
2397,219593.24983405415
2398,112028.76537882118
2399,86000.37151954928
2400,64683.38822847721
2401,116274.06089410326
2402,133132.51865665056
2403,143454.58590988233
2404,147496.27382602682
2405,163592.16805352294
2406,135981.41197174462
2407,99243.79438292258
2408,124745.05076347874
2409,109458.87980165263
2410,177218.68250442366
2411,111612.52407172369
2412,166367.2402014141
2413,126538.91267071827
2414,142039.63944042358
2415,134694.1255117571
2416,125535.56650633714
2417,122733.16571741039
2418,120850.62628424563
2419,123341.30287715141
2420,124657.61569632264
2421,181315.08942245785
2422,107436.84397214488
2423,131361.9238298114
2424,148758.29359273077
2425,247464.74027888058
2426,140192.7932735132
2427,145049.43222335004
2428,171571.03272320307
2429,85489.58333211299
2430,118096.88328967802
2431,107343.20784563664
2432,153539.39740309003
2433,160548.8279603296
2434,149606.83596740873
2435,174416.59162807278
2436,102591.76806182391
2437,81436.02438214724
2438,112251.2142746509
2439,101617.46686989465
2440,119912.25518637872
2441,92123.40417713486
2442,97816.9054327549
2443,127599.33032259904
2444,142295.9793338331
2445,94820.8646586563
2446,136298.93932308257
2447,181454.7170118892
2448,139717.49683080008
2449,110469.21289413725
2450,147613.64319171803
2451,141779.32607575948
2452,194933.68819534848
2453,76356.3966149604
2454,118865.00584373833
2455,109629.40502649313
2456,147325.61183042964
2457,143652.86729193805
2458,146036.57305293996
2459,107717.6577037957
2460,148249.33808553312
2461,119630.158013999
2462,134305.32276193541
2463,145845.54249488912
2464,181536.3742590379
2465,136605.1862753858
2466,112805.75362212746
2467,123391.48629658227
2468,93504.61990718124
2469,95958.32188621582
2470,197447.81018668367
2471,207370.04894236126
2472,192891.50417216704
2473,124153.42441759375
2474,40634.9715833934
2475,193747.60695625655
2476,108696.7304424569
2477,126632.56220179051
2478,158052.01238455833
2479,111279.26688870881
2480,158433.74916733406
2481,135375.12111840933
2482,125218.15254406678
2483,107268.56777308509
2484,130377.27423053514
2485,110577.81283659372
2486,152244.74348474178
2487,208620.08196196822
2488,154934.50018386636
2489,160892.77480590134
2490,142369.2247146978
2491,45804.00548037095
2492,199507.6027978768
2493,161353.15281570307
2494,143490.65662183706
2495,63791.349301145645
2496,245590.7752418574
2497,150665.36579417996
2498,118102.3040375521
2499,79293.5053256026
2500,103758.11582217901
2501,123620.13401434431
2502,143453.66437388444
2503,91343.94153698767
2504,193863.51143018831
2505,231714.1538913583
2506,252545.23882010556
2507,287861.5033036638
2508,251537.68062340468
2509,214619.7685193494
2510,201348.47962896805
2511,178091.00086126896
2512,216169.30615068064
2513,226469.01439047535
2514,330398.2028568215
2515,155601.30724071595
2516,166363.9536059862
2517,128468.69678838924
2518,137943.72545495536
2519,245398.98492605588
2520,214402.7037659702
2521,193196.14634651784
2522,222103.40305394842
2523,112622.26356958481
2524,143806.61093487893
2525,149523.41990475007
2526,163781.55090234824
2527,127752.98044573143
2528,124795.2617301275
2529,148312.25110707502
2530,121841.85226747859
2531,257987.17576734512
2532,225028.41735377745
2533,197646.5260257246
2534,237313.42778171436
2535,274465.76729479036
2536,228033.9523084124
2537,238751.61674685683
2538,193101.3946613886
2539,189624.7228409527
2540,195064.00435511582
2541,183849.38225884642
2542,183223.83441462764
2543,113321.55431479868
2544,117378.20969225955
2545,131210.6567228986
2546,113664.22658203077
2547,135942.71627272968
2548,155911.95303447195
2549,154513.63028427726
2550,643536.453484176
2551,144218.68627980934
2552,106907.03955421271
2553,34954.576180994976
2554,65691.74964258983
2555,79341.78500616993
2556,96144.77424240485
2557,101968.1924955179
2558,177656.19962093327
2559,164275.2110944409
2560,166590.27379225218
2561,138137.18093434
2562,149551.08906773687
2563,146544.1076411577
2564,193233.1088127722
2565,152866.31437470228
2566,185984.22856302466
2567,157143.78692505532
2568,222796.27823343384
2569,232748.74284921587
2570,101586.39206716279
2571,212894.9153390543
2572,125874.91176272975
2573,223050.86010240973
2574,315619.56491837534
2575,139046.85994014936
2576,146059.4719411477
2577,163257.9642291267
2578,67174.40121720801
2579,31667.336108152755
2580,83365.26933451765
2581,115766.29227865697
2582,118192.69671364385
2583,293929.8680504493
2584,176141.8097258422
2585,202222.53455382073
2586,228933.81441847957
2587,190822.78473995393
2588,127405.47542865318
2589,141894.10513247456
2590,200194.0384905357
2591,235007.45844623446
2592,230845.42376516317
2593,256730.52671236987
2594,166166.20548617584
2595,195047.89701649267
2596,294365.78257400985
2597,188063.47078960272
2598,278189.5966454921
2599,305306.38922387175
2600,208078.86485080654
2601,111633.2964516934
2602,72056.0481215131
2603,103386.99520640913
2604,83693.55301467329
2605,74376.75259360834
2606,154057.89440015913
2607,190579.67378352722
2608,192558.27156238537
2609,160480.14524417743
2610,107535.81651292997
2611,148196.50626134546
2612,152488.9968891812
2613,111555.73014890449
2614,99762.68731026677
2615,157977.5450978703
2616,154862.45488349
2617,214195.64489080478
2618,232831.4420772246
2619,197638.42394543882
2620,173858.33575205668
2621,167756.9994742819
2622,175770.7379946839
2623,235889.00762171042
2624,303178.1730846218
2625,298955.46959123923
2626,157115.73434735858
2627,166108.9926505424
2628,447145.90176327643
2629,458145.9995681031
2630,380893.60857061204
2631,427535.0612074279
2632,405959.5764387583
2633,308686.7393049048
2634,398032.7123376278
2635,144734.3639480488
2636,157015.3923372326
2637,179295.48925330397
2638,279806.3845487512
2639,193560.4157398236
2640,139107.68768150127
2641,107544.893105997
2642,174935.65968516725
2643,99164.8269946496
2644,130443.20023367833
2645,91755.4725811379
2646,88173.82237358438
2647,100221.73396881018
2648,147022.38518071012
2649,151229.41032582754
2650,100198.56165015628
2651,134597.64571800688
2652,376907.6685704021
2653,276227.87679596455
2654,289299.0664915666
2655,388156.7653600692
2656,336927.19305901346
2657,352170.7002696304
2658,325227.56387122534
2659,328584.10032069567
2660,362883.9497347914
2661,351476.2600931965
2662,362468.2121665033
2663,297725.3649949739
2664,267692.2377931697
2665,324264.1011258317
2666,281073.63593659876
2667,194055.3474819155
2668,187853.34589311946
2669,201570.87176441913
2670,273891.23814786505
2671,193171.9228060057
2672,193124.7897674276
2673,198732.27696178388
2674,199489.2404711363
2675,175950.89024820272
2676,199812.15377303865
2677,205004.95928997803
2678,246477.86243665754
2679,280907.2300125209
2680,292852.341988266
2681,374547.44422819186
2682,326775.3760998098
2683,445356.7790076097
2684,325051.79906183947
2685,341663.6389518704
2686,259258.45304993633
2687,285466.09351408714
2688,209409.66286874306
2689,205777.13809692673
2690,353479.96839579917
2691,211318.01885286882
2692,152545.8830769856
2693,212307.0105158384
2694,146226.51298335707
2695,200998.00154812192
2696,188595.50376605592
2697,187179.53142634663
2698,204135.89325575018
2699,164903.5129739805
2700,142827.97385766683
2701,141044.35441071494
2702,105809.45117494161
2703,92109.91790677723
2704,155532.52810433903
2705,106934.5557906495
2706,73893.5480751649
2707,97260.97058775555
2708,128940.23247041646
2709,108155.82169291493
2710,126125.55132067506
2711,366695.77022204595
2712,401554.65219114046
2713,170547.95442760782
2714,144756.5559052704
2715,179318.49084848678
2716,132948.26091535273
2717,210546.4549228144
2718,215883.73451128532
2719,147288.04987153597
2720,164839.66630153102
2721,126097.49864597479
2722,172047.22812612844
2723,141409.57457217202
2724,109908.41787842731
2725,120916.79126249789
2726,139507.921946296
2727,194249.80610675155
2728,175402.39877531235
2729,137517.3528564393
2730,137738.24028111366
2731,101692.19039767794
2732,134482.24806624954
2733,161984.8695924352
